term,group_count,overall_count,exact_pval,sig,genes
transcription factor binding,10,67,0.25188962904444256,FALSE,YBR289W YEL009C YGR274C YJR063W YKL028W YKL058W YLR055C YNL167C YNL216W YOL145C
histone binding,6,40,0.32202279454755284,FALSE,YBR135W YCR084C YHR090C YIL126W YJL081C YNL216W
transferase activity, transferring alkyl or aryl (other than methyl) groups,6,40,0.32202279454755284,FALSE,YBR002C YGL155W YLR180W YOL143C YOR006C YPR069C
transmembrane transporter activity,35,278,0.35415683091603045,FALSE,YBL042C YBR068C YBR069C YBR171W YBR192W YCL025C YCR037C YDR011W YDR086C YER087C-B YGL020C YGL080W YGL139W YGL225W YGR281W YHR094C YJL054W YJL198W YJL212C YJR054W YKR052C YKR093W YLL015W YLL061W YLR295C YLR378C YMR241W YNL101W YOL092W YOL130W YOR045W YOR153W YOR306C YPL169C YPL265W
guanyl-nucleotide exchange factor activity,6,45,0.431112884528401,FALSE,YER087C-B YKR068C YLR347C YNL272C YNR026C YOR260W
isomerase activity,7,56,0.48519411653053235,FALSE,YER003C YHR072W YIL005W YML074C YOR095C YPL212C YPR060C
nuclease activity,9,76,0.5362948229262623,FALSE,YDR121W YHR062C YJL208C YJR043C YKR056W YOL010W YOR001W YOR056C YPL022W
enzyme regulator activity,27,249,0.7013519746669465,FALSE,YBR088C YBR135W YDR121W YER087C-B YFL007W YGL115W YGL195W YGR042W YGR186W YGR280C YJL044C YJL144W YKR068C YLR347C YMR235C YNL054W YNL059C YNL157W YNL272C YNR026C YOL010W YOR014W YOR260W YPL084W YPL137C YPR120C YPR181C
GTPase activity,6,59,0.7017004342224656,FALSE,YAL035W YER006W YLR243W YOR089C YOR101W YPL217C
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds,5,52,0.7422873223411595,FALSE,YBR095C YBR208C YDL125C YLR420W YPR062W
ligase activity,10,103,0.7796620200775465,FALSE,YBL039C YBR208C YDL141W YGR264C YIL009W YIL078W YIL145C YLR060W YLR295C YMR207C
phosphatase activity,9,96,0.8056843391889476,FALSE,YBR242W YDL006W YGR123C YIL053W YIR026C YJL134W YNL010W YOL064C YPL228W
DNA-binding transcription factor activity,10,106,0.8090049735818279,FALSE,YCL055W YDR169C YEL009C YFR034C YKR099W YLR403W YNL167C YNL216W YOR344C YPR065W
lipid binding,11,117,0.8212176534616834,FALSE,YAR002W YAR042W YCR084C YDR153C YDR311W YDR346C YEL031W YNL087W YNL272C YOR086C YPL045W
hydrolase activity,60,567,0.8488625417375768,FALSE,YAL035W YBL067C YBR025C YBR095C YBR208C YBR242W YBR245C YBR252W YCL050C YDL006W YDL122W YDL125C YDL166C YDR121W YDR144C YDR331W YER006W YER151C YFR009W YFR031C YGL067W YGR123C YGR143W YHR049W YHR062C YHR169W YHR204W YIL003W YIL053W YIR026C YJL134W YJL208C YJR043C YKL094W YKL134C YKL140W YKR056W YLL024C YLR144C YLR243W YLR244C YLR259C YLR295C YLR397C YLR420W YMR186W YMR312W YNL010W YNL290W YOL010W YOL064C YOR001W YOR056C YOR089C YOR101W YPL022W YPL217C YPL228W YPL240C YPR062W
kinase activity,17,182,0.8721779104091648,FALSE,YCR008W YDL166C YDR196C YEL029C YGL115W YGL253W YHL007C YHR025W YIL035C YKL001C YKL116C YLR096W YLR113W YOL136C YPL141C YPL204W YPR106W
DNA binding,32,324,0.8799627171471054,FALSE,YBR089C-A YBR202W YBR245C YDL140C YDR121W YDR169C YDR404C YDR499W YEL009C YEL055C YFR031C YFR034C YHR146W YIL130W YJR144W YKL028W YKR099W YLR032W YLR259C YLR373C YML032C YMR241W YNL075W YNL167C YNL216W YOL145C YOR014W YOR151C YOR174W YOR344C YPL022W YPR065W
peptidase activity,7,85,0.8826221252228366,FALSE,YBL067C YDL122W YDR144C YDR331W YER151C YKL134C YLR244C
enzyme binding,7,86,0.8897154791996374,FALSE,YCR084C YKL028W YMR235C YNL167C YOL145C YOR329C YPL137C
cytoskeletal protein binding,6,77,0.9000888878210926,FALSE,YCL029C YDR016C YEL003W YGR113W YGR200C YOR269W
ion binding,58,576,0.9274635036252312,FALSE,YAL035W YBL067C YBR202W YBR242W YCR084C YCR087C-A YDL122W YDL125C YDL140C YDL175C YDR111C YDR120C YDR153C YEL071W YER003C YER049W YFL016C YFR005C YFR031C YGL067W YGL155W YGR211W YGR264C YGR274C YHR090C YHR132C YHR192W YIL021W YIL078W YIL079C YIL130W YJL081C YJR063W YKL028W YKL073W YKL134C YLL024C YLR005W YLR032W YLR244C YLR247C YLR373C YLR403W YLR420W YNL064C YNR046W YOL013C YOR001W YOR004W YOR056C YOR091W YOR151C YOR191W YPL106C YPL212C YPL217C YPR062W YPR181C
lyase activity,5,80,0.9650759355789137,FALSE,YEL046C YGL148W YGR155W YHR174W YKL027W
protein-macromolecule adaptor activity,8,116,0.969232131864793,FALSE,YDL175C YDR498C YGL020C YGL178W YHL031C YHR170W YIL022W YLL021W
structural molecule activity,21,261,0.9808842296366608,FALSE,YAR002W YDL045W-A YDR041W YDR086C YDR347W YER011W YFR002W YGL206C YGR119C YHL004W YIL115C YJL002C YJL061W YLR212C YML103C YMR047C YNL137C YNL252C YOR098C YPL173W YPR100W
oxidoreductase activity,20,270,0.9935071226410209,FALSE,YCL026C-B YDR297W YEL071W YER049W YGL148W YHR042W YHR179W YIL005W YIL043C YJR137C YJR139C YKL071W YKL216W YNL240C YNR015W YOL059W YOL151W YOR236W YOR375C YPL252C
acyltransferase activity,12,185,0.9942581477489933,FALSE,YFL009W YGR274C YHL003C YHR090C YHR099W YLR005W YLR247C YNL132W YOL013C YOL076W YPL028W YPR051W
structural constituent of ribosome,8,179,0.999813297115332,FALSE,YDL045W-A YDR041W YDR347W YHL004W YNL137C YNL252C YPL173W YPR100W
