term,group_count,overall_count,exact_pval,sig,genes
nucleobase-containing compound transport,9,117,0.6513755225440757,FALSE,YCL011C YDL116W YDR002W YER107C YGL092W YMR255W YNL083W YNL139C YNR006W
chromosome organization,14,181,0.6604829803921048,FALSE,YCL011C YDL116W YDR110W YER105C YER107C YGL092W YHR119W YKL113C YML034W YMR072W YMR201C YPL024W YPL127C YPR141C
DNA recombination,9,118,0.661518240455579,FALSE,YDR110W YDR296W YHR039C YKL113C YLR274W YML128C YMR080C YNL139C YOR025W
transmembrane transport,15,195,0.6721964521158242,FALSE,YAL005C YBR127C YBR296C YCL040W YDL092W YDR270W YER053C YFR053C YGL006W YHR092C YJL210W YJR077C YMR058W YNL070W YNL131W
sulfur compound metabolic process,6,81,0.6792579061992801,FALSE,YBR092C YDR380W YKL040C YLL027W YMR220W YOR317W
DNA metabolic process,25,321,0.682704106728921,FALSE,YBL055C YBR010W YBR060C YCL011C YDL116W YDR110W YDR182W YDR296W YFL024C YFL039C YGL092W YHR039C YHR119W YKL112W YKL113C YLR117C YLR151C YLR274W YML023C YML034W YML128C YMR080C YNL139C YOR025W YPL024W
regulation of translation,7,99,0.730842683613244,FALSE,YBR120C YDR140W YIL110W YIL137C YJL140W YMR080C YPL048W
organelle assembly,5,76,0.7716029153730847,FALSE,YBR127C YEL013W YNL118C YNL139C YNL242W
protein targeting,9,133,0.7918247724961213,FALSE,YAL005C YBR164C YGR028W YKL154W YNL098C YNL242W YNR006W YOL110W YPL100W
RNA splicing,5,82,0.8257789027568081,FALSE,YBL026W YLR147C YLR277C YLR298C YNL147W
transport,67,874,0.8370740274083553,FALSE,YAL005C YBR127C YBR164C YBR172C YBR214W YBR296C YCL011C YCL034W YCL040W YCR094W YDL092W YDL116W YDL192W YDR002W YDR141C YDR270W YDR276C YDR472W YER031C YER053C YER107C YER136W YFL039C YFR053C YGL006W YGL092W YGR217W YHR092C YIL105C YJL151C YJL192C YJL210W YJR077C YKL141W YLR220W YLR443W YML052W YML072C YMR058W YMR255W YNL070W YNL083W YNL084C YNL131W YNL139C YNL243W YNL264C YNR006W YOL020W YOR043W YOR069W YOR122C YOR273C YOR317W YOR322C YPL004C YPL032C YPL053C YPL070W YPL155C YPL259C YPR016C YPR028W YPR079W YPR141C YPR149W YPR158W
regulation of cell cycle,14,209,0.8445865197992177,FALSE,YAL040C YBL056W YBR133C YHR030C YHR119W YHR149C YHR152W YLR361C YLR425W YML064C YOR043W YOR373W YPL139C YPR141C
Golgi vesicle transport,11,169,0.8472467350892963,FALSE,YBR164C YBR172C YDL192W YDR141C YDR472W YER031C YJL192C YNL264C YPL053C YPL070W YPL259C
proteolysis involved in protein catabolic process,12,186,0.8639495096209764,FALSE,YAL005C YBR172C YCL052C YDR002W YFR036W YJL048C YJR117W YKL010C YKL100C YMR115W YMR119W YNL153C
protein-RNA complex assembly,7,120,0.8841761570086455,FALSE,YIL104C YIL110W YJL140W YLR117C YLR298C YMR216C YPR016C
protein folding,5,91,0.8870959418085061,FALSE,YAL005C YDR258C YLL026W YPL241C YPR158W
regulation of DNA metabolic process,6,106,0.887490048043224,FALSE,YDR110W YDR296W YGL037C YHR119W YLR274W YPL127C
DNA repair,13,208,0.8979911190644586,FALSE,YBR010W YDL116W YDR182W YFL024C YFL039C YGL092W YKL112W YKL113C YLR151C YLR274W YML023C YNL139C YOR025W
nuclear transport,9,156,0.9141840066529839,FALSE,YAL005C YCL011C YDL116W YDR002W YER107C YGL092W YMR255W YNL139C YPR016C
nucleocytoplasmic transport,9,156,0.9141840066529839,FALSE,YAL005C YCL011C YDL116W YDR002W YER107C YGL092W YMR255W YNL139C YPR016C
mRNA processing,6,113,0.9194845370255302,FALSE,YBL026W YLR147C YLR277C YLR298C YNL139C YNL147W
regulation of organelle organization,12,205,0.9323609016643235,FALSE,YDL192W YDR296W YDR389W YLR324W YLR425W YNL098C YNL243W YOR122C YOR181W YPL139C YPL155C YPR141C
DNA damage response,15,249,0.9363061500827279,FALSE,YBR010W YDL116W YDR182W YFL024C YFL039C YGL092W YKL112W YKL113C YLR151C YLR274W YML023C YNL139C YOR025W YOR039W YPL024W
signal transduction,12,215,0.9547146339111614,FALSE,YDL073W YDL235C YER118C YFL031W YFL047W YHR030C YIL105C YJL141C YLR425W YML064C YOL081W YOR360C
tRNA metabolic process,9,179,0.9693319358647567,FALSE,YAL043C YBR061C YDR341C YGL043W YGR158C YKL144C YML005W YML080W YNR003C
cellular nitrogen compound metabolic process,102,1386,0.9708809331526469,FALSE,YAL005C YAL043C YAR015W YBL026W YBL055C YBL098W YBL099W YBR010W YBR060C YBR061C YBR092C YBR122C YBR139W YCL011C YCL040W YDL116W YDR007W YDR110W YDR115W YDR116C YDR182W YDR266C YDR296W YDR322C-A YDR341C YDR380W YDR454C YER141W YFL024C YFL039C YFR053C YGL037C YGL043W YGL092W YGL129C YGR021W YGR104C YGR158C YGR215W YGR248W YHR039C YHR119W YIL038C YJL140W YKL014C YKL035W YKL112W YKL113C YKL144C YLL027W YLR028C YLR117C YLR147C YLR151C YLR205C YLR226W YLR274W YLR277C YLR298C YLR435W YML005W YML023C YML034W YML035C YML080W YML128C YMR080C YMR096W YMR105C YMR120C YMR121C YMR145C YMR158W YMR220W YMR225C YMR236W YMR239C YMR285C YMR300C YNL081C YNL118C YNL139C YNL147W YNL177C YNR003C YNR037C YOL005C YOL041C YOR017W YOR025W YOR054C YOR128C YOR158W YOR173W YOR184W YOR194C YOR317W YPL024W YPL183W-A YPR016C YPR020W YPR072W
rRNA processing,8,233,0.9993713867456997,FALSE,YGR158C YKL014C YLR435W YMR239C YMR285C YNL147W YOL041C YPR016C
