term,group_count,overall_count,exact_pval,sig,genes
telomere organization,7,58,0.25265716126614884,FALSE,YKR038C YKR095W-A YLR015W YML061C YNL216W YNL312W YOR189W
vacuolar transport,9,79,0.26540045640203047,FALSE,YDL126C YER072W YFL004W YIL076W YJL097W YJR044C YJR125C YLR170C YML097C
homeostatic process,19,184,0.27939243859244833,FALSE,YBR043C YBR127C YCL017C YDL198C YDR098C YDR492W YEL027W YGR029W YGR240C YJR104C YLR034C YMR058W YMR205C YNL142W YOL002C YOR086C YOR270C YPL091W YPR036W
lipid metabolic process,25,249,0.2913600391693422,FALSE,YBR109C YDL078C YER026C YER044C YGL055W YGR037C YGR202C YHR007C YJL097W YJL167W YKL008C YKL140W YKL212W YLL012W YLR056W YMR246W YMR296C YMR298W YNL048W YNL111C YNL280C YOL147C YOR221C YPR113W YPR128C
response to stress,47,503,0.3967372052762488,FALSE,YBR014C YBR073W YBR201W YCR009C YDL010W YDL126C YDL160C-A YDL164C YDL182W YDL235C YDR099W YDR368W YDR440W YER171W YER177W YGL070C YGR029W YGR234W YHR029C YHR111W YHR183W YIL053W YJL073W YJL101C YKL045W YKL073W YKL143W YKR066C YML021C YML061C YMR076C YMR173W YMR264W YMR276W YNL036W YNL099C YNL216W YNL312W YOL064C YOR014W YOR189W YOR270C YOR271C YPL091W YPL204W YPL239W YPR056W
catabolic process,57,615,0.4136080452054566,FALSE,YAL044C YBR077C YBR109C YBR111W-A YBR127C YBR196C YBR201W YBR242W YBR286W YCR035C YDL078C YDL111C YDL126C YDL132W YDR050C YDR054C YDR266C YDR300C YDR368W YDR394W YEL053C YER012W YER072W YER083C YER146W YFL004W YGL115W YGR030C YGR158C YGR240C YHR037W YHR046C YHR174W YHR208W YIL079C YJL073W YJR009C YJR148W YKL060C YKL152C YKR084C YLR154C YLR330W YML092C YMR083W YMR205C YMR264W YMR276W YMR314W YNL072W YOL064C YOL086C YOL142W YOR157C YPL111W YPL204W YPR128C
chromosome organization,17,181,0.44416189506548165,FALSE,YBR073W YBR111W-A YDL164C YDR110W YER016W YFR013W YJR072C YKR038C YKR095W-A YLR015W YML061C YMR072W YMR076C YNL216W YNL312W YOR014W YOR189W
mitochondrial translation,9,93,0.4452219369846937,FALSE,YBR146W YBR268W YCR003W YGL068W YGR165W YJR101W YLR069C YNL284C YOR187W
cellular component assembly,49,534,0.44910654637131786,FALSE,YBL079W YBR043C YBR089C-A YBR127C YCL017C YCL031C YCR009C YCR088W YDL029W YDL225W YDR099W YDR312W YDR394W YDR440W YER022W YER063W YER177W YGL025C YGL112C YGL207W YGR106C YHR085W YHR107C YHR122W YIL003W YIL138C YJL085W YKL087C YKR071C YLR099W-A YLR200W YLR206W YLR330W YML094W YMR076C YMR123W YMR205C YMR276W YMR301C YNL079C YNL261W YNR054C YOL112W YOR045W YOR056C YOR145C YOR270C YPL232W YPL252C
vacuole organization,6,63,0.49175884217525323,FALSE,YBR109C YEL027W YER072W YFL004W YLR093C YML097C
endosomal transport,7,75,0.5034551397464287,FALSE,YBL102W YDL126C YDR137W YIL076W YJR044C YJR125C YML097C
signal transduction,19,215,0.5493590844846957,FALSE,YBR077C YDL006W YDL135C YDL235C YDR099W YDR440W YER016W YER177W YGR152C YHR005C YHR029C YJL085W YLR229C YNL090W YNL138W YOR014W YOR127W YOR360C YPR165W
chromatin organization,19,216,0.557931038674822,FALSE,YBL006C YBL079W YBR089C-A YCR020W-B YDR026C YDR110W YDR440W YGL112C YGL207W YIR033W YLR015W YML069W YMR076C YNL186W YNL216W YNL261W YOR209C YOR295W YPL129W
mitochondrion organization,14,160,0.5668832131056495,FALSE,YDL006W YDL029W YDL198C YER083C YGL055W YHR005C-A YJL054W YJL143W YLR099W-A YML061C YMR072W YNL070W YPL063W YPL218W
ribosomal subunit export from nucleus,5,58,0.5949290791044355,FALSE,YHR088W YKL143W YKL186C YOR145C YPL239W
monoatomic ion transport,6,71,0.6119346020019603,FALSE,YER145C YLR034C YLR130C YLR443W YMR058W YMR301C
anatomical structure formation involved in morphogenesis,6,73,0.6394251691013761,FALSE,YBR043C YDL029W YDR099W YER177W YLR330W YPL232W
DNA-templated transcription elongation,5,61,0.6404911574980061,FALSE,YBL006C YBR111W-A YCR020W-B YER063W YGL043W
rRNA processing,19,233,0.6930837724997589,FALSE,YCL031C YCR035C YDL111C YER127W YGR030C YGR158C YHR085W YHR088W YHR196W YLR192C YLR276C YMR285C YNL022C YNR046W YNR054C YOL142W YOL144W YOR056C YOR145C
protein maturation,6,78,0.7028553447220216,FALSE,YAL044C YEL053C YHR013C YKL077W YLR066W YMR038C
protein folding,7,91,0.7098436570534736,FALSE,YCL043C YCL045C YDL143W YIL016W YJL073W YLR200W YMR200W
DNA damage response,20,249,0.7222869194100878,FALSE,YBR073W YDL160C-A YDL164C YDL182W YDR099W YDR440W YER171W YER177W YGL070C YKL045W YML021C YML061C YMR076C YMR173W YNL216W YNL312W YOR014W YOR189W YPL204W YPR056W
nucleobase-containing compound transport,9,117,0.7237557253774745,FALSE,YBL042C YBR111W-A YDL198C YER063W YHR196W YKL143W YKL186C YNL253W YPR128C
DNA metabolic process,26,321,0.7304752702815414,FALSE,YBR073W YDL126C YDL164C YDL182W YDR099W YDR110W YDR440W YER171W YGL070C YGL207W YKL045W YKR038C YKR095W-A YLR015W YML021C YML061C YML069W YMR076C YMR173W YNL216W YNL261W YNL312W YOR014W YOR189W YPL204W YPR056W
DNA recombination,9,118,0.7331060345464631,FALSE,YBR073W YDL164C YDR110W YDR440W YKR038C YKR095W-A YML061C YNL312W YOR189W
RNA splicing,6,82,0.7478813301216052,FALSE,YBL026W YDL006W YER146W YIR009W YLR438C-A YPR182W
protein targeting,10,133,0.7563139234047936,FALSE,YBL069W YDL029W YEL027W YGR141W YKL077W YLR066W YLR301W YML097C YPL210C YPR176C
protein-containing complex assembly,30,375,0.7684835004261874,FALSE,YBL079W YBR089C-A YCL031C YCR009C YDL225W YDR099W YDR312W YDR394W YDR440W YER022W YER063W YGL025C YGL112C YGL207W YGR106C YHR085W YHR107C YJL085W YKL087C YLR099W-A YLR200W YML094W YMR123W YMR205C YNL261W YNR054C YOR045W YOR056C YOR145C YOR270C
protein modification by small protein conjugation or removal,7,99,0.7884664314349993,FALSE,YDL122W YDR054C YDR266C YDR510W YHR111W YKL210W YNL312W
cell wall organization or biogenesis,8,114,0.8061173849606315,FALSE,YBR043C YDL029W YJR104C YLR330W YMR200W YMR238W YNL090W YNL322C
nuclear transport,11,156,0.8312330277063469,FALSE,YBR109C YBR111W-A YER063W YHR088W YHR196W YJR072C YKL143W YKL186C YNL253W YOR145C YPL239W
nucleocytoplasmic transport,11,156,0.8312330277063469,FALSE,YBR109C YBR111W-A YER063W YHR088W YHR196W YJR072C YKL143W YKL186C YNL253W YOR145C YPL239W
DNA repair,15,208,0.8401455423877493,FALSE,YBR073W YDL164C YDL182W YDR440W YER171W YGL070C YKL045W YML021C YML061C YMR076C YMR173W YNL312W YOR014W YPL204W YPR056W
proteolysis involved in protein catabolic process,13,186,0.8565542536773021,FALSE,YBR201W YDL126C YDL132W YDR054C YDR394W YER012W YJL073W YML092C YMR264W YMR276W YMR314W YOR157C YOR197W
endocytosis,5,82,0.8649118519473642,FALSE,YBR109C YCR009C YEL027W YLL050C YLR206W
regulation of translation,6,99,0.884606240374847,FALSE,YDR211W YGR083C YKR026C YKR084C YLR027C YML014W
regulation of DNA metabolic process,6,106,0.9191680321345294,FALSE,YDR110W YER171W YGR280C YHR085W YML061C YPL157W
mRNA processing,6,113,0.9443434521476273,FALSE,YBL026W YCR035C YER146W YIR009W YLR438C-A YPR182W
translation,11,189,0.9564170515828423,FALSE,YBR146W YBR261C YBR268W YCR003W YGL068W YGR165W YJR101W YLR069C YLR192C YNL284C YOR187W
regulation of cell cycle,11,209,0.983249825733789,FALSE,YBR135W YDR099W YDR440W YER016W YER177W YGL207W YGR229C YKL138C-A YLR229C YOR014W YPR165W
protein-RNA complex assembly,5,120,0.9853913773387272,FALSE,YCL031C YDR312W YER063W YHR085W YNR054C
